,0GtC,,,1280GtC,,,2560GtC,,,3840GtC,,,5120GtC,,
Year (AD),SAT (°C),Emissions (GtC/yr),pCO2 (ppm),SAT (°C),Emissions (GtC/yr),pCO2 (ppm),SAT (°C),Emissions (GtC/yr),pCO2 (ppm),SAT (°C),Emissions (GtC/yr),pCO2 (ppm),SAT (°C),Emissions (GtC/yr),pCO2 (ppm)
10761.5,14.180,0.000,324.372,16.276,0.000,473.361,18.149,0.000,690.702,19.759,0.000,978.386,21.104,0.000,1328.325
10762.5,14.196,0.000,324.409,16.285,0.000,473.417,18.159,0.000,690.754,19.772,0.000,978.425,21.113,0.000,1328.379
10763.5,14.202,0.000,324.479,16.291,0.000,473.511,18.164,0.000,690.856,19.783,0.000,978.548,21.119,0.000,1328.485
10764.5,14.207,0.000,324.560,16.296,0.000,473.611,18.170,0.000,690.968,19.785,0.000,978.690,21.123,0.000,1328.600
10765.5,14.210,0.000,324.632,16.294,0.000,473.696,18.167,0.000,691.068,19.781,0.000,978.798,21.121,0.000,1328.704
10766.5,14.207,0.000,324.668,16.290,0.000,473.725,18.162,0.000,691.098,19.775,0.000,978.832,21.116,0.000,1328.735
10767.5,14.209,0.000,324.677,16.284,0.000,473.712,18.155,0.000,691.081,19.772,0.000,978.818,21.110,0.000,1328.715
10768.5,14.204,0.000,324.673,16.278,0.000,473.663,18.150,0.000,691.018,19.768,0.000,978.770,21.105,0.000,1328.642
10769.5,14.201,0.000,324.658,16.272,0.000,473.596,18.146,0.000,690.937,19.761,0.000,978.685,21.101,0.000,1328.541
10770.5,14.198,0.000,324.633,16.268,0.000,473.516,18.142,0.000,690.841,19.754,0.000,978.558,21.097,0.000,1328.413
10771.5,14.198,0.000,324.602,16.265,0.000,473.425,18.137,0.000,690.740,19.753,0.000,978.419,21.093,0.000,1328.269
10772.5,14.194,0.000,324.564,16.263,0.000,473.336,18.136,0.000,690.630,19.752,0.000,978.296,21.092,0.000,1328.125
10773.5,14.200,0.000,324.543,16.266,0.000,473.278,18.140,0.000,690.554,19.753,0.000,978.207,21.096,0.000,1328.024
10774.5,14.210,0.000,324.570,16.275,0.000,473.280,18.148,0.000,690.543,19.759,0.000,978.172,21.103,0.000,1327.993
10775.5,14.217,0.000,324.638,16.284,0.000,473.337,18.157,0.000,690.600,19.771,0.000,978.217,21.112,0.000,1328.043
10776.5,14.228,0.000,324.730,16.292,0.000,473.434,18.164,0.000,690.708,19.779,0.000,978.331,21.118,0.000,1328.147
10777.5,14.231,0.000,324.826,16.296,0.000,473.539,18.167,0.000,690.824,19.781,0.000,978.454,21.122,0.000,1328.266
10778.5,14.226,0.000,324.900,16.293,0.000,473.628,18.166,0.000,690.921,19.777,0.000,978.546,21.120,0.000,1328.369
10779.5,14.224,0.000,324.931,16.287,0.000,473.654,18.161,0.000,690.956,19.776,0.000,978.577,21.115,0.000,1328.408
10780.5,14.217,0.000,324.927,16.283,0.000,473.639,18.155,0.000,690.936,19.774,0.000,978.581,21.110,0.000,1328.389
10781.5,14.214,0.000,324.901,16.277,0.000,473.595,18.150,0.000,690.881,19.768,0.000,978.550,21.105,0.000,1328.317
10782.5,14.207,0.000,324.856,16.272,0.000,473.535,18.146,0.000,690.806,19.760,0.000,978.469,21.100,0.000,1328.216
10783.5,14.203,0.000,324.801,16.268,0.000,473.458,18.141,0.000,690.718,19.754,0.000,978.350,21.096,0.000,1328.093
10784.5,14.194,0.000,324.740,16.263,0.000,473.372,18.137,0.000,690.612,19.754,0.000,978.224,21.092,0.000,1327.953
10785.5,14.192,0.000,324.673,16.262,0.000,473.284,18.136,0.000,690.501,19.753,0.000,978.103,21.091,0.000,1327.812
10786.5,14.195,0.000,324.628,16.267,0.000,473.229,18.139,0.000,690.426,19.754,0.000,978.018,21.095,0.000,1327.701
10787.5,14.203,0.000,324.623,16.274,0.000,473.234,18.148,0.000,690.416,19.758,0.000,977.983,21.102,0.000,1327.670
10788.5,14.212,0.000,324.665,16.284,0.000,473.297,18.156,0.000,690.480,19.771,0.000,978.022,21.111,0.000,1327.713
10789.5,14.217,0.000,324.732,16.289,0.000,473.397,18.163,0.000,690.585,19.780,0.000,978.137,21.117,0.000,1327.815
10790.5,14.223,0.000,324.803,16.294,0.000,473.502,18.168,0.000,690.699,19.782,0.000,978.269,21.121,0.000,1327.932
10791.5,14.220,0.000,324.862,16.294,0.000,473.589,18.166,0.000,690.793,19.777,0.000,978.368,21.119,0.000,1328.041
10792.5,14.217,0.000,324.881,16.290,0.000,473.625,18.161,0.000,690.828,19.774,0.000,978.400,21.115,0.000,1328.079
10793.5,14.215,0.000,324.877,16.282,0.000,473.616,18.155,0.000,690.812,19.773,0.000,978.393,21.109,0.000,1328.057
10794.5,14.208,0.000,324.851,16.279,0.000,473.573,18.149,0.000,690.761,19.766,0.000,978.347,21.104,0.000,1327.981
10795.5,14.206,0.000,324.808,16.274,0.000,473.516,18.145,0.000,690.687,19.757,0.000,978.253,21.099,0.000,1327.877
10796.5,14.199,0.000,324.751,16.271,0.000,473.442,18.141,0.000,690.591,19.752,0.000,978.129,21.094,0.000,1327.749
10797.5,14.199,0.000,324.689,16.266,0.000,473.360,18.137,0.000,690.482,19.751,0.000,977.997,21.090,0.000,1327.610
10798.5,14.195,0.000,324.635,16.264,0.000,473.277,18.135,0.000,690.371,19.750,0.000,977.874,21.089,0.000,1327.461
10799.5,14.201,0.000,324.607,16.269,0.000,473.224,18.139,0.000,690.293,19.751,0.000,977.786,21.093,0.000,1327.356
10800.5,14.211,0.000,324.619,16.276,0.000,473.233,18.147,0.000,690.289,19.756,0.000,977.745,21.100,0.000,1327.322
10801.5,14.226,0.000,324.676,16.284,0.000,473.296,18.156,0.000,690.347,19.769,0.000,977.778,21.109,0.000,1327.369
10802.5,14.234,0.000,324.757,16.292,0.000,473.391,18.162,0.000,690.448,19.777,0.000,977.889,21.115,0.000,1327.470
10803.5,14.237,0.000,324.847,16.297,0.000,473.496,18.167,0.000,690.554,19.778,0.000,978.012,21.119,0.000,1327.595
10804.5,14.237,0.000,324.923,16.294,0.000,473.583,18.164,0.000,690.643,19.773,0.000,978.100,21.118,0.000,1327.705
10805.5,14.237,0.000,324.966,16.289,0.000,473.612,18.159,0.000,690.674,19.773,0.000,978.122,21.113,0.000,1327.740
10806.5,14.231,0.000,324.979,16.283,0.000,473.602,18.153,0.000,690.659,19.772,0.000,978.122,21.107,0.000,1327.712
10807.5,14.229,0.000,324.965,16.278,0.000,473.555,18.149,0.000,690.606,19.765,0.000,978.085,21.102,0.000,1327.635
10808.5,14.222,0.000,324.932,16.274,0.000,473.494,18.144,0.000,690.531,19.758,0.000,978.010,21.098,0.000,1327.535
10809.5,14.221,0.000,324.890,16.269,0.000,473.414,18.140,0.000,690.432,19.753,0.000,977.896,21.094,0.000,1327.413
10810.5,14.213,0.000,324.839,16.264,0.000,473.328,18.136,0.000,690.322,19.753,0.000,977.778,21.090,0.000,1327.273
10811.5,14.213,0.000,324.786,16.263,0.000,473.238,18.134,0.000,690.213,19.751,0.000,977.666,21.088,0.000,1327.124
10812.5,14.217,0.000,324.755,16.267,0.000,473.183,18.137,0.000,690.138,19.752,0.000,977.583,21.092,0.000,1327.015
10813.5,14.224,0.000,324.768,16.273,0.000,473.184,18.145,0.000,690.131,19.757,0.000,977.550,21.099,0.000,1326.982
10814.5,14.232,0.000,324.817,16.283,0.000,473.243,18.154,0.000,690.186,19.769,0.000,977.601,21.108,0.000,1327.026
10815.5,14.242,0.000,324.894,16.289,0.000,473.335,18.161,0.000,690.282,19.776,0.000,977.723,21.114,0.000,1327.135
10816.5,14.243,0.000,324.974,16.294,0.000,473.432,18.165,0.000,690.386,19.779,0.000,977.849,21.119,0.000,1327.255
10817.5,14.236,0.000,325.037,16.292,0.000,473.514,18.163,0.000,690.477,19.774,0.000,977.944,21.117,0.000,1327.363
10818.5,14.238,0.000,325.059,16.288,0.000,473.542,18.158,0.000,690.516,19.773,0.000,977.973,21.112,0.000,1327.396
10819.5,14.230,0.000,325.053,16.283,0.000,473.528,18.151,0.000,690.505,19.768,0.000,977.962,21.106,0.000,1327.374
10820.5,14.223,0.000,325.017,16.276,0.000,473.482,18.147,0.000,690.451,19.760,0.000,977.900,21.102,0.000,1327.304
10821.5,14.219,0.000,324.966,16.272,0.000,473.414,18.143,0.000,690.375,19.753,0.000,977.796,21.097,0.000,1327.209
10822.5,14.213,0.000,324.905,16.267,0.000,473.335,18.138,0.000,690.280,19.752,0.000,977.676,21.093,0.000,1327.087
10823.5,14.209,0.000,324.843,16.264,0.000,473.245,18.134,0.000,690.170,19.753,0.000,977.564,21.089,0.000,1326.947
10824.5,14.206,0.000,324.782,16.263,0.000,473.159,18.132,0.000,690.068,19.749,0.000,977.458,21.087,0.000,1326.802
10825.5,14.210,0.000,324.743,16.267,0.000,473.104,18.136,0.000,689.997,19.751,0.000,977.368,21.091,0.000,1326.694
10826.5,14.217,0.000,324.742,16.274,0.000,473.109,18.144,0.000,689.991,19.756,0.000,977.342,21.098,0.000,1326.665
10827.5,14.226,0.000,324.784,16.282,0.000,473.163,18.154,0.000,690.048,19.768,0.000,977.397,21.107,0.000,1326.716
10828.5,14.223,0.000,324.847,16.288,0.000,473.255,18.159,0.000,690.147,19.775,0.000,977.515,21.113,0.000,1326.821
10829.5,14.227,0.000,324.904,16.293,0.000,473.352,18.164,0.000,690.255,19.777,0.000,977.636,21.118,0.000,1326.939
10830.5,14.222,0.000,324.943,16.292,0.000,473.441,18.162,0.000,690.356,19.772,0.000,977.723,21.115,0.000,1327.043
10831.5,14.219,0.000,324.945,16.287,0.000,473.475,18.157,0.000,690.393,19.771,0.000,977.743,21.110,0.000,1327.074
10832.5,14.211,0.000,324.913,16.281,0.000,473.460,18.151,0.000,690.381,19.769,0.000,977.737,21.105,0.000,1327.050
10833.5,14.207,0.000,324.861,16.276,0.000,473.411,18.147,0.000,690.322,19.763,0.000,977.703,21.100,0.000,1326.977
10834.5,14.205,0.000,324.799,16.272,0.000,473.348,18.142,0.000,690.246,19.755,0.000,977.622,21.096,0.000,1326.874
10835.5,14.198,0.000,324.734,16.267,0.000,473.268,18.138,0.000,690.150,19.750,0.000,977.506,21.091,0.000,1326.746
10836.5,14.193,0.000,324.658,16.263,0.000,473.181,18.134,0.000,690.051,19.749,0.000,977.379,21.088,0.000,1326.603
10837.5,14.193,0.000,324.590,16.261,0.000,473.092,18.132,0.000,689.942,19.748,0.000,977.258,21.086,0.000,1326.454
10838.5,14.197,0.000,324.547,16.265,0.000,473.038,18.136,0.000,689.874,19.749,0.000,977.171,21.090,0.000,1326.347
10839.5,14.206,0.000,324.549,16.272,0.000,473.035,18.144,0.000,689.862,19.753,0.000,977.132,21.097,0.000,1326.321
10840.5,14.211,0.000,324.593,16.281,0.000,473.093,18.152,0.000,689.918,19.766,0.000,977.175,21.106,0.000,1326.370
10841.5,14.216,0.000,324.660,16.289,0.000,473.187,18.159,0.000,690.013,19.776,0.000,977.293,21.112,0.000,1326.473
10842.5,14.222,0.000,324.728,16.293,0.000,473.290,18.163,0.000,690.128,19.778,0.000,977.431,21.116,0.000,1326.589
10843.5,14.219,0.000,324.788,16.291,0.000,473.377,18.162,0.000,690.222,19.774,0.000,977.534,21.114,0.000,1326.693
10844.5,14.215,0.000,324.802,16.289,0.000,473.407,18.157,0.000,690.260,19.768,0.000,977.563,21.109,0.000,1326.725
10845.5,14.204,0.000,324.781,16.281,0.000,473.397,18.149,0.000,690.241,19.765,0.000,977.544,21.104,0.000,1326.700
10846.5,14.200,0.000,324.733,16.276,0.000,473.352,18.146,0.000,690.180,19.760,0.000,977.493,21.099,0.000,1326.628
10847.5,14.203,0.000,324.680,16.271,0.000,473.289,18.140,0.000,690.101,19.753,0.000,977.405,21.094,0.000,1326.528
10848.5,14.198,0.000,324.627,16.266,0.000,473.213,18.136,0.000,690.009,19.747,0.000,977.276,21.090,0.000,1326.398
10849.5,14.192,0.000,324.568,16.260,0.000,473.126,18.132,0.000,689.907,19.746,0.000,977.137,21.087,0.000,1326.255
10850.5,14.194,0.000,324.505,16.260,0.000,473.038,18.132,0.000,689.801,19.745,0.000,977.012,21.085,0.000,1326.109
10851.5,14.199,0.000,324.470,16.265,0.000,472.977,18.135,0.000,689.728,19.746,0.000,976.922,21.089,0.000,1326.008
10852.5,14.206,0.000,324.484,16.272,0.000,472.977,18.142,0.000,689.715,19.751,0.000,976.886,21.096,0.000,1325.978
10853.5,14.211,0.000,324.542,16.281,0.000,473.036,18.152,0.000,689.767,19.764,0.000,976.926,21.105,0.000,1326.026
10854.5,14.218,0.000,324.617,16.289,0.000,473.135,18.158,0.000,689.873,19.772,0.000,977.040,21.111,0.000,1326.127
10855.5,14.223,0.000,324.695,16.293,0.000,473.240,18.162,0.000,689.989,19.774,0.000,977.161,21.115,0.000,1326.248
10856.5,14.221,0.000,324.756,16.292,0.000,473.335,18.160,0.000,690.085,19.769,0.000,977.253,21.113,0.000,1326.357
10857.5,14.211,0.000,324.776,16.286,0.000,473.366,18.156,0.000,690.117,19.769,0.000,977.277,21.108,0.000,1326.395
10858.5,14.206,0.000,324.760,16.279,0.000,473.357,18.150,0.000,690.104,19.768,0.000,977.280,21.103,0.000,1326.377
10859.5,14.199,0.000,324.725,16.275,0.000,473.311,18.144,0.000,690.049,19.761,0.000,977.246,21.098,0.000,1326.307
10860.5,14.191,0.000,324.677,16.271,0.000,473.251,18.140,0.000,689.977,19.753,0.000,977.167,21.093,0.000,1326.200
10861.5,14.182,0.000,324.609,16.267,0.000,473.176,18.136,0.000,689.887,19.748,0.000,977.049,21.089,0.000,1326.077
10862.5,14.176,0.000,324.527,16.262,0.000,473.093,18.131,0.000,689.782,19.748,0.000,976.923,21.085,0.000,1325.937
10863.5,14.168,0.000,324.436,16.259,0.000,473.005,18.130,0.000,689.673,19.747,0.000,976.815,21.084,0.000,1325.800
10864.5,14.170,0.000,324.369,16.261,0.000,472.945,18.134,0.000,689.593,19.748,0.000,976.736,21.088,0.000,1325.695
10865.5,14.176,0.000,324.350,16.269,0.000,472.940,18.141,0.000,689.581,19.754,0.000,976.710,21.095,0.000,1325.666
10866.5,14.184,0.000,324.372,16.280,0.000,472.994,18.150,0.000,689.638,19.766,0.000,976.761,21.104,0.000,1325.709
10867.5,14.190,0.000,324.423,16.287,0.000,473.089,18.157,0.000,689.743,19.774,0.000,976.880,21.110,0.000,1325.815
10868.5,14.191,0.000,324.478,16.292,0.000,473.193,18.161,0.000,689.856,19.775,0.000,977.011,21.114,0.000,1325.934
10869.5,14.189,0.000,324.521,16.291,0.000,473.280,18.159,0.000,689.942,19.771,0.000,977.109,21.112,0.000,1326.043
10870.5,14.186,0.000,324.528,16.285,0.000,473.310,18.154,0.000,689.971,19.770,0.000,977.143,21.107,0.000,1326.081
10871.5,14.181,0.000,324.512,16.280,0.000,473.301,18.149,0.000,689.953,19.768,0.000,977.149,21.101,0.000,1326.057
10872.5,14.185,0.000,324.479,16.273,0.000,473.260,18.143,0.000,689.904,19.761,0.000,977.115,21.097,0.000,1325.983
10873.5,14.181,0.000,324.448,16.268,0.000,473.199,18.139,0.000,689.834,19.754,0.000,977.036,21.092,0.000,1325.878
10874.5,14.178,0.000,324.406,16.265,0.000,473.120,18.134,0.000,689.741,19.749,0.000,976.921,21.088,0.000,1325.751
10875.5,14.178,0.000,324.362,16.260,0.000,473.034,18.131,0.000,689.633,19.747,0.000,976.798,21.084,0.000,1325.614
10876.5,14.171,0.000,324.318,16.260,0.000,472.949,18.129,0.000,689.527,19.746,0.000,976.683,21.083,0.000,1325.467
10877.5,14.179,0.000,324.297,16.263,0.000,472.896,18.133,0.000,689.451,19.746,0.000,976.594,21.086,0.000,1325.362
10878.5,14.183,0.000,324.313,16.270,0.000,472.899,18.141,0.000,689.449,19.751,0.000,976.551,21.094,0.000,1325.326
10879.5,14.195,0.000,324.363,16.280,0.000,472.957,18.150,0.000,689.509,19.763,0.000,976.580,21.102,0.000,1325.371
10880.5,14.196,0.000,324.433,16.287,0.000,473.054,18.157,0.000,689.613,19.773,0.000,976.693,21.108,0.000,1325.472
10881.5,14.200,0.000,324.498,16.291,0.000,473.157,18.161,0.000,689.724,19.776,0.000,976.825,21.113,0.000,1325.599
10882.5,14.202,0.000,324.555,16.288,0.000,473.241,18.159,0.000,689.813,19.771,0.000,976.929,21.111,0.000,1325.708
10883.5,14.194,0.000,324.577,16.284,0.000,473.268,18.154,0.000,689.847,19.765,0.000,976.954,21.106,0.000,1325.742
10884.5,14.186,0.000,324.561,16.277,0.000,473.257,18.148,0.000,689.839,19.763,0.000,976.934,21.101,0.000,1325.717
10885.5,14.190,0.000,324.524,16.272,0.000,473.210,18.143,0.000,689.794,19.757,0.000,976.873,21.095,0.000,1325.642
10886.5,14.184,0.000,324.479,16.268,0.000,473.147,18.138,0.000,689.719,19.750,0.000,976.782,21.091,0.000,1325.542
10887.5,14.180,0.000,324.429,16.264,0.000,473.066,18.134,0.000,689.623,19.743,0.000,976.652,21.087,0.000,1325.418
10888.5,14.173,0.000,324.372,16.260,0.000,472.979,18.130,0.000,689.514,19.742,0.000,976.510,21.083,0.000,1325.278
10889.5,14.175,0.000,324.315,16.257,0.000,472.889,18.129,0.000,689.407,19.743,0.000,976.386,21.081,0.000,1325.135
10890.5,14.181,0.000,324.285,16.263,0.000,472.835,18.133,0.000,689.345,19.744,0.000,976.297,21.085,0.000,1325.028
10891.5,14.188,0.000,324.298,16.272,0.000,472.839,18.140,0.000,689.343,19.749,0.000,976.261,21.092,0.000,1324.996
10892.5,14.196,0.000,324.351,16.281,0.000,472.898,18.149,0.000,689.403,19.762,0.000,976.307,21.102,0.000,1325.044
10893.5,14.203,0.000,324.427,16.287,0.000,472.996,18.156,0.000,689.505,19.771,0.000,976.427,21.108,0.000,1325.159
10894.5,14.208,0.000,324.507,16.293,0.000,473.095,18.160,0.000,689.612,19.773,0.000,976.560,21.112,0.000,1325.283
10895.5,14.208,0.000,324.579,16.291,0.000,473.186,18.158,0.000,689.708,19.768,0.000,976.663,21.110,0.000,1325.393
10896.5,14.200,0.000,324.602,16.286,0.000,473.222,18.153,0.000,689.749,19.767,0.000,976.696,21.105,0.000,1325.428
10897.5,14.191,0.000,324.590,16.279,0.000,473.214,18.147,0.000,689.740,19.766,0.000,976.698,21.099,0.000,1325.404
10898.5,14.190,0.000,324.551,16.275,0.000,473.173,18.142,0.000,689.692,19.759,0.000,976.668,21.095,0.000,1325.334
10899.5,14.190,0.000,324.514,16.269,0.000,473.109,18.138,0.000,689.616,19.751,0.000,976.591,21.090,0.000,1325.240
10900.5,14.186,0.000,324.472,16.266,0.000,473.033,18.134,0.000,689.524,19.746,0.000,976.479,21.086,0.000,1325.118
10901.5,14.183,0.000,324.425,16.263,0.000,472.947,18.129,0.000,689.418,19.745,0.000,976.358,21.082,0.000,1324.977
10902.5,14.184,0.000,324.381,16.260,0.000,472.864,18.127,0.000,689.314,19.744,0.000,976.242,21.081,0.000,1324.832
10903.5,14.185,0.000,324.358,16.263,0.000,472.812,18.131,0.000,689.244,19.745,0.000,976.153,21.085,0.000,1324.727
10904.5,14.191,0.000,324.370,16.270,0.000,472.809,18.139,0.000,689.238,19.749,0.000,976.115,21.092,0.000,1324.697
10905.5,14.204,0.000,324.425,16.280,0.000,472.863,18.148,0.000,689.292,19.761,0.000,976.154,21.101,0.000,1324.745
10906.5,14.206,0.000,324.504,16.288,0.000,472.956,18.154,0.000,689.389,19.769,0.000,976.271,21.106,0.000,1324.849
10907.5,14.207,0.000,324.583,16.291,0.000,473.058,18.159,0.000,689.500,19.771,0.000,976.397,21.111,0.000,1324.972
10908.5,14.209,0.000,324.647,16.290,0.000,473.143,18.157,0.000,689.601,19.768,0.000,976.491,21.108,0.000,1325.073
10909.5,14.205,0.000,324.669,16.285,0.000,473.174,18.152,0.000,689.636,19.765,0.000,976.518,21.104,0.000,1325.099
10910.5,14.198,0.000,324.659,16.279,0.000,473.165,18.146,0.000,689.628,19.760,0.000,976.501,21.098,0.000,1325.076
10911.5,14.195,0.000,324.624,16.275,0.000,473.123,18.141,0.000,689.571,19.752,0.000,976.436,21.093,0.000,1325.003
10912.5,14.187,0.000,324.581,16.270,0.000,473.062,18.136,0.000,689.495,19.744,0.000,976.325,21.089,0.000,1324.903
10913.5,14.186,0.000,324.526,16.264,0.000,472.987,18.132,0.000,689.394,19.744,0.000,976.194,21.085,0.000,1324.774
10914.5,14.187,0.000,324.468,16.260,0.000,472.901,18.128,0.000,689.294,19.744,0.000,976.077,21.081,0.000,1324.632
10915.5,14.190,0.000,324.427,16.257,0.000,472.815,18.126,0.000,689.186,19.741,0.000,975.958,21.079,0.000,1324.485
10916.5,14.195,0.000,324.408,16.261,0.000,472.758,18.130,0.000,689.114,19.742,0.000,975.869,21.083,0.000,1324.378
10917.5,14.206,0.000,324.434,16.268,0.000,472.754,18.138,0.000,689.105,19.748,0.000,975.838,21.091,0.000,1324.349
10918.5,14.220,0.000,324.507,16.279,0.000,472.808,18.148,0.000,689.164,19.760,0.000,975.887,21.100,0.000,1324.398
10919.5,14.225,0.000,324.608,16.286,0.000,472.901,18.153,0.000,689.268,19.767,0.000,976.007,21.105,0.000,1324.502
10920.5,14.232,0.000,324.705,16.290,0.000,473.002,18.158,0.000,689.383,19.769,0.000,976.132,21.110,0.000,1324.618
10921.5,14.230,0.000,324.789,16.288,0.000,473.091,18.157,0.000,689.480,19.765,0.000,976.222,21.108,0.000,1324.721
10922.5,14.227,0.000,324.826,16.283,0.000,473.121,18.152,0.000,689.522,19.764,0.000,976.250,21.103,0.000,1324.758
10923.5,14.219,0.000,324.830,16.276,0.000,473.109,18.145,0.000,689.509,19.763,0.000,976.253,21.097,0.000,1324.741
10924.5,14.215,0.000,324.807,16.271,0.000,473.058,18.140,0.000,689.450,19.756,0.000,976.217,21.092,0.000,1324.669
10925.5,14.210,0.000,324.771,16.267,0.000,472.994,18.135,0.000,689.373,19.749,0.000,976.143,21.088,0.000,1324.569
10926.5,14.211,0.000,324.726,16.262,0.000,472.916,18.131,0.000,689.283,19.744,0.000,976.031,21.084,0.000,1324.441
10927.5,14.204,0.000,324.678,16.259,0.000,472.830,18.127,0.000,689.183,19.743,0.000,975.908,21.080,0.000,1324.301
10928.5,14.199,0.000,324.621,16.259,0.000,472.745,18.126,0.000,689.076,19.742,0.000,975.799,21.079,0.000,1324.158
10929.5,14.206,0.000,324.592,16.261,0.000,472.690,18.130,0.000,689.001,19.743,0.000,975.720,21.082,0.000,1324.057
10930.5,14.211,0.000,324.606,16.269,0.000,472.695,18.137,0.000,688.993,19.748,0.000,975.693,21.089,0.000,1324.030
10931.5,14.226,0.000,324.667,16.278,0.000,472.753,18.146,0.000,689.047,19.761,0.000,975.743,21.098,0.000,1324.075
10932.5,14.233,0.000,324.754,16.285,0.000,472.851,18.153,0.000,689.153,19.767,0.000,975.860,21.104,0.000,1324.180
10933.5,14.236,0.000,324.845,16.288,0.000,472.954,18.158,0.000,689.267,19.769,0.000,975.981,21.109,0.000,1324.296
10934.5,14.229,0.000,324.910,16.288,0.000,473.044,18.155,0.000,689.366,19.765,0.000,976.071,21.107,0.000,1324.402
10935.5,14.225,0.000,324.930,16.283,0.000,473.074,18.150,0.000,689.395,19.763,0.000,976.093,21.102,0.000,1324.441
10936.5,14.218,0.000,324.914,16.277,0.000,473.063,18.144,0.000,689.379,19.762,0.000,976.089,21.096,0.000,1324.422
10937.5,14.212,0.000,324.876,16.272,0.000,473.019,18.139,0.000,689.321,19.755,0.000,976.051,21.091,0.000,1324.350
10938.5,14.207,0.000,324.821,16.267,0.000,472.959,18.135,0.000,689.251,19.747,0.000,975.964,21.086,0.000,1324.245
10939.5,14.204,0.000,324.755,16.263,0.000,472.884,18.131,0.000,689.166,19.742,0.000,975.846,21.082,0.000,1324.119
10940.5,14.200,0.000,324.688,16.260,0.000,472.804,18.126,0.000,689.061,19.742,0.000,975.725,21.078,0.000,1323.978
10941.5,14.206,0.000,324.626,16.259,0.000,472.719,18.125,0.000,688.950,19.740,0.000,975.613,21.077,0.000,1323.839
10942.5,14.212,0.000,324.605,16.262,0.000,472.671,18.129,0.000,688.875,19.740,0.000,975.522,21.081,0.000,1323.732
10943.5,14.218,0.000,324.629,16.268,0.000,472.676,18.136,0.000,688.864,19.744,0.000,975.484,21.088,0.000,1323.699
10944.5,14.230,0.000,324.691,16.277,0.000,472.732,18.145,0.000,688.926,19.758,0.000,975.520,21.097,0.000,1323.743
10945.5,14.235,0.000,324.772,16.284,0.000,472.828,18.152,0.000,689.032,19.766,0.000,975.633,21.103,0.000,1323.844
10946.5,14.242,0.000,324.848,16.290,0.000,472.932,18.156,0.000,689.140,19.767,0.000,975.757,21.107,0.000,1323.966
